video_id,group_id,Question,Answer Options,Correct Answer
OP03-R04-ContinentalBreakfast,"OP03-R04-ContinentalBreakfast-259404-260404_5007.png
OP03-R04-ContinentalBreakfast-260449-261518_5038.png
OP03-R04-ContinentalBreakfast-263468-265668_5086.png
OP03-R04-ContinentalBreakfast-269178-274113_5191.png
OP03-R04-ContinentalBreakfast-275680-276805_5279.png
OP03-R04-ContinentalBreakfast-278578-279872_5315.png
OP03-R04-ContinentalBreakfast-279530-283847_5398.png
OP03-R04-ContinentalBreakfast-283093-284050_5475.png
OP03-R04-ContinentalBreakfast-286627-287432_5502.png",Where is the object you focused on the most while pouring water into the pot relative to other objects in the scene?,"A: The faucet, which is directly above the sink and to the left of the pot.
B: The pot, which is placed in the sink, below the faucet and to the right of the sponge.
C: The sponge, which is near the edge of the sink, to the left of the pot.
D: The faucet, which is positioned above the pot and slightly to the right of the sponge.
E: The pot, which is in the sink, below the faucet and to the left of the sponge.",B
OP03-R05-Cheeseburger,"OP03-R05-Cheeseburger-73395-74105_392.png
OP03-R05-Cheeseburger-75020-75910_416.png
OP03-R05-Cheeseburger-78865-80525_455.png
OP03-R05-Cheeseburger-81240-85180_537.png
OP03-R05-Cheeseburger-85245-87585_629.png
OP03-R05-Cheeseburger-91170-94110_707.png
OP03-R05-Cheeseburger-94135-96195_780.png
OP03-R05-Cheeseburger-96340-97940_835.png
OP03-R05-Cheeseburger-99235-100425_877.png",Where is the beef patty relative to the object you focused on just before taking it from the fridge drawer?,"A: The beef patty is inside the box, directly in front of the object I focused on.
B: The beef patty is inside the box, to the left of the object I focused on.
C: The beef patty is inside the box, to the right of the object I focused on.
D: The beef patty is inside the box, behind the object I focused on.
E: The beef patty is inside the box, below the object I focused on.",A
OP03-R05-Cheeseburger,"OP03-R05-Cheeseburger-690515-691145_9531.png
OP03-R05-Cheeseburger-691235-694365_9586.png
OP03-R05-Cheeseburger-695965-706865_9789.png
OP03-R05-Cheeseburger-709140-710330_9965.png
OP03-R05-Cheeseburger-710670-715720_10056.png
OP03-R05-Cheeseburger-715850-716600_10142.png
OP03-R05-Cheeseburger-717390-719200_10180.png
OP03-R05-Cheeseburger-719600-721400_10233.png
OP03-R05-Cheeseburger-721395-722305_10274.png",Where is the tomato I am currently looking at relative to the knife and the plate?,"A: The tomato is on the cutting board, directly in front of my gaze, with the knife positioned to its right and the plate further to the right.
B: The tomato is on the countertop, behind my current fixation, with the knife to its left and the plate below it.
C: The tomato is on the cutting board, slightly to the left of my gaze, with the knife above it and the plate to the left.
D: The tomato is on the cutting board, to the right of my current fixation, with the knife to its left and the plate further to the right.
E: The tomato is on the cutting board, directly under my gaze, with the knife to its right and the plate to the left.",A
OP03-R06-GreekSalad,"OP03-R06-GreekSalad-220480-221010_4179.png
OP03-R06-GreekSalad-221300-222980_4213.png
OP03-R06-GreekSalad-223150-223690_4246.png
OP03-R06-GreekSalad-224540-229280_4324.png
OP03-R06-GreekSalad-234990-238020_4437.png
OP03-R06-GreekSalad-239810-241730_4510.png
OP03-R06-GreekSalad-243590-245980_4572.png
OP03-R06-GreekSalad-250140-255300_4682.png
OP03-R06-GreekSalad-257670-258180_4765.png",Where is the lettuce I am currently cutting located relative to the other objects on the plate?,"A: The lettuce I am cutting is on the left side of the plate, next to the sliced carrots.
B: The lettuce I am cutting is in the center of the plate, below the sliced carrots.
C: The lettuce I am cutting is on the right side of the plate, above the sliced carrots.
D: The lettuce I am cutting is on the bottom of the plate, near the edge and away from the sliced carrots.
E: The lettuce I am cutting is on the top of the plate, overlapping with the sliced carrots.",B
OP03-R06-GreekSalad,"OP03-R06-GreekSalad-157020-158630_2741.png
OP03-R06-GreekSalad-158730-160530_2792.png
OP03-R06-GreekSalad-160700-162080_2839.png
OP03-R06-GreekSalad-161850-162510_2870.png
OP03-R06-GreekSalad-163880-173550_3020.png
OP03-R06-GreekSalad-176860-180530_3214.png
OP03-R06-GreekSalad-180610-181510_3282.png
OP03-R06-GreekSalad-181600-182230_3305.png
OP03-R06-GreekSalad-182380-191580_3448.png",Where is the tomato relative to your gaze direction after you have divided it and moved around it?,"A: The tomato is on the plate, directly in front of my current fixation.
B: The tomato is on the countertop, to the left of my current fixation.
C: The tomato is on the plate, slightly below and to the right of my current fixation.
D: The tomato is on the cutting board, above my current fixation.
E: The tomato is on the plate, slightly above and to the left of my current fixation.",C
OP04-R01-PastaSalad,"OP04-R01-PastaSalad-544940-546070_10130.png
OP04-R01-PastaSalad-546110-550000_10203.png
OP04-R01-PastaSalad-563810-565400_10284.png
OP04-R01-PastaSalad-565410-566330_10322.png
OP04-R01-PastaSalad-568760-569300_10344.png
OP04-R01-PastaSalad-569535-586465_10597.png
OP04-R01-PastaSalad-589520-601240_11011.png
OP04-R01-PastaSalad-601580-603320_11207.png
OP04-R01-PastaSalad-604895-611825_11333.png",Where is the olive container relative to your gaze direction when you take it from the refrigerator?,"A: The olive container is on the middle shelf, directly in front of my current fixation.
B: The olive container is on the top shelf, slightly to the left of my current fixation.
C: The olive container is on the bottom shelf, to the right of my current fixation.
D: The olive container is on the middle shelf, to the right of my current fixation.
E: The olive container is on the top shelf, behind my current fixation.",D
OP04-R01-PastaSalad,"OP04-R01-PastaSalad-464910-466030_8407.png
OP04-R01-PastaSalad-466235-467045_8437.png
OP04-R01-PastaSalad-468175-469695_8472.png
OP04-R01-PastaSalad-470900-471540_8503.png
OP04-R01-PastaSalad-472452-473132_8523.png
OP04-R01-PastaSalad-476847-477367_8542.png
OP04-R01-PastaSalad-477490-480445_8593.png
OP04-R01-PastaSalad-481432-482692_8656.png
OP04-R01-PastaSalad-483867-485847_8705.png",Where is the onion you are currently dividing relative to the other objects on the countertop?,"A: The onion is in your hands, slightly to the left of the bowl containing chopped vegetables and below the eating utensil you took earlier.
B: The onion is on the countertop, to the right of the spice containers and above the cutting board.
C: The onion is in your hands, directly in front of the plate with a knife and to the right of the bowl with chopped vegetables.
D: The onion is on the countertop, near the edge, to the left of the spice containers and below the eating utensil.
E: The onion is in your hands, slightly to the right of the bowl containing chopped vegetables and above the eating utensil you took earlier.",A
OP04-R02-TurkeySandwich,"OP04-R02-TurkeySandwich-73900-74600_542.png
OP04-R02-TurkeySandwich-76890-87330_704.png
OP04-R02-TurkeySandwich-87390-88240_868.png
OP04-R02-TurkeySandwich-91760-93130_901.png
OP04-R02-TurkeySandwich-93480-94150_932.png
OP04-R02-TurkeySandwich-94860-96050_960.png
OP04-R02-TurkeySandwich-96110-97780_1004.png
OP04-R02-TurkeySandwich-97870-100490_1067.png
OP04-R02-TurkeySandwich-100830-102020_1124.png",Where is the tomato container relative to your gaze when you place it in the fridge?,"A: The tomato container is on the middle shelf, directly in front of my current fixation.
B: The tomato container is on the bottom shelf, to the left of my current fixation.
C: The tomato container is on the top shelf, to the right of my current fixation.
D: The tomato container is on the middle shelf, to the right of my current fixation.
E: The tomato container is on the bottom shelf, behind my current fixation.",D
OP04-R02-TurkeySandwich,"OP04-R02-TurkeySandwich-250830-251640_4402.png
OP04-R02-TurkeySandwich-251650-252600_4429.png
OP04-R02-TurkeySandwich-252620-253210_4453.png
OP04-R02-TurkeySandwich-260800-262120_4482.png
OP04-R02-TurkeySandwich-262200-263740_4524.png
OP04-R02-TurkeySandwich-266030-268550_4584.png
OP04-R02-TurkeySandwich-268570-269340_4634.png
OP04-R02-TurkeySandwich-270250-273590_4696.png
OP04-R02-TurkeySandwich-275560-277880_4779.png",Where is the condiment container I focused on while squeezing it onto the sandwich relative to other objects in the scene?,"A: The condiment container is on the countertop, to the right of the bread and slightly below my current fixation.
B: The condiment container is on the tray, directly under my gaze and next to the mustard bottle.
C: The condiment container is inside the fridge, to the left of the shelf and above my current fixation.
D: The condiment container is on the table, to the left of the plate and in front of my current fixation.
E: The condiment container is on the tray, to the left of the ketchup bottle and slightly above my current fixation.",B
OP04-R03-BaconAndEggs,"OP04-R03-BaconAndEggs-136741-139029_1522.png
OP04-R03-BaconAndEggs-138560-139267_1566.png
OP04-R03-BaconAndEggs-139532-140834_1597.png
OP04-R03-BaconAndEggs-147643-148197_1625.png
OP04-R03-BaconAndEggs-148507-149283_1646.png
OP04-R03-BaconAndEggs-148857-149659_1670.png
OP04-R03-BaconAndEggs-149280-151190_1711.png
OP04-R03-BaconAndEggs-152150-153309_1757.png
OP04-R03-BaconAndEggs-153154-154554_1796.png",Where is the milk container relative to your gaze when you close it for the last time?,"A: The milk container is on the countertop, slightly to the left of your final fixation point.
B: The milk container is in the refrigerator, directly under your final fixation point.
C: The milk container is on the countertop, slightly to the right of your final fixation point.
D: The milk container is in the refrigerator, to the right of your final fixation point.
E: The milk container is on the countertop, directly in front of your final fixation point.",C
OP04-R03-BaconAndEggs,"OP04-R03-BaconAndEggs-544112-546892_9193.png
OP04-R03-BaconAndEggs-547157-549767_9272.png
OP04-R03-BaconAndEggs-550107-554070_9368.png
OP04-R03-BaconAndEggs-554107-555895_9452.png
OP04-R03-BaconAndEggs-565916-569854_9536.png
OP04-R03-BaconAndEggs-573950-576040_9625.png
OP04-R03-BaconAndEggs-582750-608550_10028.png
OP04-R03-BaconAndEggs-608720-616040_10506.png
OP04-R03-BaconAndEggs-617750-620459_10651.png",Where is the bacon relative to your gaze direction after you have moved it around in the pan?,"A: The bacon is on the left side of the pan, directly under my current fixation.
B: The bacon is near the center of the pan, slightly to the right of where I looked for the longest time.
C: The bacon is at the bottom of the pan, far from my current fixation point.
D: The bacon is on the right side of the pan, just above where I focused my gaze earlier.
E: The bacon is near the edge of the pan, to the left of the area I gazed at most frequently.",B
OP04-R04-ContinentalBreakfast,"OP04-R04-ContinentalBreakfast-400375-402020_6639.png
OP04-R04-ContinentalBreakfast-402147-405192_6708.png
OP04-R04-ContinentalBreakfast-405392-407546_6785.png
OP04-R04-ContinentalBreakfast-409173-409973_6829.png
OP04-R04-ContinentalBreakfast-410396-411286_6855.png
OP04-R04-ContinentalBreakfast-416863-419308_6905.png
OP04-R04-ContinentalBreakfast-428271-430345_6973.png
OP04-R04-ContinentalBreakfast-433880-446694_7188.png
OP04-R04-ContinentalBreakfast-446981-448396_7394.png",Where is the milk container relative to your gaze when you pour milk into the cup?,"A: The milk container is on the countertop, directly in front of my current fixation.
B: The milk container is slightly to the left of my current fixation, near the edge of the countertop.
C: The milk container is to the right of my current fixation, closer to the stove.
D: The milk container is behind my current fixation, near the sink.
E: The milk container is slightly to the right of my current fixation, positioned between the cup and the knife.",E
OP04-R04-ContinentalBreakfast,"OP04-R04-ContinentalBreakfast-400375-402020_6639.png
OP04-R04-ContinentalBreakfast-402147-405192_6708.png
OP04-R04-ContinentalBreakfast-405392-407546_6785.png
OP04-R04-ContinentalBreakfast-409173-409973_6829.png
OP04-R04-ContinentalBreakfast-410396-411286_6855.png
OP04-R04-ContinentalBreakfast-416863-419308_6905.png
OP04-R04-ContinentalBreakfast-428271-430345_6973.png
OP04-R04-ContinentalBreakfast-433880-446694_7188.png
OP04-R04-ContinentalBreakfast-446981-448396_7394.png",Where is the milk container relative to your gaze when you pour milk into the cup?,"A: The milk container is directly in front of my gaze, slightly to the left.
B: The milk container is below my gaze, near the countertop edge.
C: The milk container is above my gaze, closer to the ceiling.
D: The milk container is to the right of my gaze, near the stove.
E: The milk container is behind my gaze, near the wall.",A
OP04-R05-Cheeseburger,"OP04-R05-Cheeseburger-50970-54660_54.png
OP04-R05-Cheeseburger-56000-57430_129.png
OP04-R05-Cheeseburger-57720-59060_170.png
OP04-R05-Cheeseburger-59690-61100_211.png
OP04-R05-Cheeseburger-61300-62680_252.png
OP04-R05-Cheeseburger-62750-63870_289.png
OP04-R05-Cheeseburger-63940-66850_348.png
OP04-R05-Cheeseburger-70030-71480_412.png
OP04-R05-Cheeseburger-71490-72790_453.png",Where is the bread container relative to your gaze when you inspect it after taking it from the fridge?,"A: The bread container is on the countertop, directly in front of my current fixation.
B: The bread container is on the countertop, to the left of my current fixation.
C: The bread container is on the countertop, to the right of my current fixation.
D: The bread container is on the countertop, behind my current fixation.
E: The bread container is on the countertop, slightly below and to the right of my current fixation.",E
OP04-R05-Cheeseburger,"OP04-R05-Cheeseburger-358420-359160_5938.png
OP04-R05-Cheeseburger-361180-362100_5963.png
OP04-R05-Cheeseburger-363660-364500_5990.png
OP04-R05-Cheeseburger-364520-365740_6021.png
OP04-R05-Cheeseburger-365940-367450_6062.png
OP04-R05-Cheeseburger-367430-368360_6098.png
OP04-R05-Cheeseburger-369530-373270_6167.png
OP04-R05-Cheeseburger-375000-378410_6271.png
OP04-R05-Cheeseburger-379220-379970_6333.png",Where is the tomato container relative to your gaze when you take it from the refrigerator?,"A: The tomato container is on the top shelf, directly in front of my current fixation.
B: The tomato container is on the middle shelf, slightly to the left of my current fixation.
C: The tomato container is on the bottom shelf, to the right of my current fixation.
D: The tomato container is on the middle shelf, to the right of my current fixation.
E: The tomato container is on the bottom shelf, directly below my current fixation.",D
OP04-R06-GreekSalad,"OP04-R06-GreekSalad-306685-308975_5901.png
OP04-R06-GreekSalad-309335-310055_5945.png
OP04-R06-GreekSalad-310430-311200_5968.png
OP04-R06-GreekSalad-311740-315260_6031.png
OP04-R06-GreekSalad-315495-316625_6099.png
OP04-R06-GreekSalad-316625-317245_6125.png
OP04-R06-GreekSalad-317210-318210_6149.png
OP04-R06-GreekSalad-318700-319400_6174.png
OP04-R06-GreekSalad-321485-322485_6200.png",Where is the salad bowl relative to the balsamic vinaigrette bottle and your gaze direction after you poured the dressing?,"A: The salad bowl is on the countertop, directly in front of where I was looking while pouring the dressing.
B: The salad bowl is to the left of the balsamic vinaigrette bottle, slightly out of my direct gaze path.
C: The salad bowl is on the countertop, to the right of the balsamic vinaigrette bottle, within my gaze direction.
D: The salad bowl is behind the balsamic vinaigrette bottle, not in my immediate gaze direction.
E: The salad bowl is next to the fridge, far from both the balsamic vinaigrette bottle and my gaze direction.",C
OP04-R06-GreekSalad,"OP04-R06-GreekSalad-291555-292505_5612.png
OP04-R06-GreekSalad-293110-294260_5645.png
OP04-R06-GreekSalad-294480-295410_5677.png
OP04-R06-GreekSalad-295900-297070_5709.png
OP04-R06-GreekSalad-297210-298390_5745.png
OP04-R06-GreekSalad-299155-300095_5777.png
OP04-R06-GreekSalad-300090-300980_5805.png
OP04-R06-GreekSalad-304890-305880_5834.png
OP04-R06-GreekSalad-306070-306685_5858.png",Where is the condiment container you focused on while taking it from the fridge door relative to other objects in the fridge?,"A: The condiment container is in the middle shelf of the fridge, to the left of my current fixation.
B: The condiment container is in the fridge door, above the balsamic vinegar bottle and below my current fixation.
C: The condiment container is in the fridge door, to the right of the balsamic vinegar bottle and aligned with my current fixation.
D: The condiment container is in the top shelf of the fridge, behind my current fixation.
E: The condiment container is in the fridge door, to the left of the balsamic vinegar bottle and slightly above my current fixation.",C
OP04-R07-Pizza,"OP04-R07-Pizza-284634-286260_3220.png
OP04-R07-Pizza-291882-293583_3270.png
OP04-R07-Pizza-295337-299327_3352.png
OP04-R07-Pizza-300497-303480_3454.png
OP04-R07-Pizza-303493-307663_3559.png
OP04-R07-Pizza-310032-311581_3642.png
OP04-R07-Pizza-312041-313713_3690.png
OP04-R07-Pizza-313432-314833_3736.png
OP04-R07-Pizza-316277-317437_3775.png",Where is the olive oil bottle relative to your gaze when you pour it into the pan?,"A: The olive oil bottle is in front of my current fixation, slightly to the left.
B: The olive oil bottle is on the countertop, behind my current fixation.
C: The olive oil bottle is directly under my current fixation, as I am looking down at it while pouring.
D: The olive oil bottle is to the right of my current fixation, near the edge of the stove.
E: The olive oil bottle is on the floor, far from my current fixation.",C
OP04-R07-Pizza,"OP04-R07-Pizza-370345-371657_5212.png
OP04-R07-Pizza-373232-374307_5248.png
OP04-R07-Pizza-377935-378988_5279.png
OP04-R07-Pizza-379646-415539_5812.png
OP04-R07-Pizza-418332-447806_6756.png
OP04-R07-Pizza-450494-461086_7335.png
OP04-R07-Pizza-463719-464450_7499.png
OP04-R07-Pizza-466751-467730_7524.png
OP04-R07-Pizza-467740-468439_7549.png",Where is the pan I focused on while transferring mushrooms relative to the pizza crust and other objects?,"A: The pan is on the stove, to the left of the pizza crust and slightly below my gaze fixation.
B: The pan is on the countertop, next to the eating utensil and above my gaze fixation.
C: The pan is on the stove, directly in front of the pizza crust and aligned with my gaze fixation.
D: The pan is on the stove, to the right of the pizza crust and slightly above my gaze fixation.
E: The pan is on the countertop, near the plate and to the left of my gaze fixation.",C
OP05-R03-BaconAndEggs,"OP05-R03-BaconAndEggs-582960-586600_9449.png
OP05-R03-BaconAndEggs-587760-602910_9720.png
OP05-R03-BaconAndEggs-605980-606830_9952.png
OP05-R03-BaconAndEggs-607620-610070_10001.png
OP05-R03-BaconAndEggs-610510-632170_10351.png
OP05-R03-BaconAndEggs-632450-633090_10674.png
OP05-R03-BaconAndEggs-633260-655480_11004.png
OP05-R03-BaconAndEggs-655560-658710_11371.png
OP05-R03-BaconAndEggs-660600-661840_11436.png",Where is the object you focused on while spreading condiment on the bread relative to the knife and the plate?,"A: The object I focused on is near the edge of the countertop, behind the knife and to the left of the plate.
B: The object I focused on is on the countertop, in front of the knife and to the right of the plate.
C: The object I focused on is on the countertop, to the left of the knife and slightly above the plate.
D: The object I focused on is on the countertop, to the right of the knife and slightly below the plate.
E: The object I focused on is on the countertop, between the knife and the plate.",D
OP05-R03-BaconAndEggs,"OP05-R03-BaconAndEggs-582960-586600_9449.png
OP05-R03-BaconAndEggs-587760-602910_9720.png
OP05-R03-BaconAndEggs-605980-606830_9952.png
OP05-R03-BaconAndEggs-607620-610070_10001.png
OP05-R03-BaconAndEggs-610510-632170_10351.png
OP05-R03-BaconAndEggs-632450-633090_10674.png
OP05-R03-BaconAndEggs-633260-655480_11004.png
OP05-R03-BaconAndEggs-655560-658710_11371.png
OP05-R03-BaconAndEggs-660600-661840_11436.png",Where is the bread relative to your gaze when you are spreading condiment on it for the second time?,"A: The bread is on the countertop, directly in front of my current fixation.
B: The bread is on the plate, slightly to the left of my current fixation.
C: The bread is on the plate, to the right of my current fixation.
D: The bread is on the countertop, behind my current fixation.
E: The bread is on the plate, below and to the right of the object I looked at for the longest time.",C
OP05-R04-ContinentalBreakfast,"OP05-R04-ContinentalBreakfast-327089-328739_5494.png
OP05-R04-ContinentalBreakfast-330250-332450_5551.png
OP05-R04-ContinentalBreakfast-332305-333745_5604.png
OP05-R04-ContinentalBreakfast-335620-337100_5647.png
OP05-R04-ContinentalBreakfast-338975-340985_5699.png
OP05-R04-ContinentalBreakfast-341495-342625_5745.png
OP05-R04-ContinentalBreakfast-343225-345025_5788.png
OP05-R04-ContinentalBreakfast-345070-346060_5830.png
OP05-R04-ContinentalBreakfast-346090-350260_5906.png",Where is the condiment container you opened relative to your gaze and other objects on the countertop?,"A: The condiment container is to the left of your current fixation, near the milk container.
B: The condiment container is directly in front of your current fixation, between the bowl and the cereal box.
C: The condiment container is to the right of your current fixation, next to the spice jar.
D: The condiment container is behind your current fixation, near the wall outlet.
E: The condiment container is below your current fixation, close to the edge of the countertop.",C
OP05-R04-ContinentalBreakfast,"OP05-R04-ContinentalBreakfast-53112-53762_319.png
OP05-R04-ContinentalBreakfast-54202-59452_405.png
OP05-R04-ContinentalBreakfast-59472-60582_497.png
OP05-R04-ContinentalBreakfast-60702-61392_523.png
OP05-R04-ContinentalBreakfast-61820-66380_601.png
OP05-R04-ContinentalBreakfast-66385-88935_993.png
OP05-R04-ContinentalBreakfast-93775-95465_1344.png
OP05-R04-ContinentalBreakfast-95555-97105_1392.png
OP05-R04-ContinentalBreakfast-97135-99185_1445.png",Where is the object you focused on most during the mixing of the condiment relative to the microwave?,"A: The spoon, which was used for mixing, is in the bowl, located directly below the microwave.
B: The spoon, which was used for mixing, is in the bowl, positioned to the left of the microwave.
C: The spoon, which was used for mixing, is in the bowl, situated to the right of the microwave.
D: The spoon, which was used for mixing, is in the bowl, placed in front of the microwave.
E: The spoon, which was used for mixing, is in the bowl, located behind the microwave.",D
OP05-R07-Pizza,"OP05-R07-Pizza-58543-61973_571.png
OP05-R07-Pizza-61973-64553_659.png
OP05-R07-Pizza-64858-66988_728.png
OP05-R07-Pizza-67608-68888_779.png
OP05-R07-Pizza-70393-71763_819.png
OP05-R07-Pizza-71763-72838_856.png
OP05-R07-Pizza-73058-77278_933.png
OP05-R07-Pizza-77410-79020_1019.png
OP05-R07-Pizza-79250-80700_1065.png",Where is the sausage container located relative to your gaze when you open it?,"A: The sausage container is on the left side of the fridge, directly in front of my current fixation.
B: The sausage container is on the right side of the fridge, slightly below my current fixation.
C: The sausage container is in the middle of the fridge, to the right of my current fixation.
D: The sausage container is at the bottom of the fridge, to the left of my current fixation.
E: The sausage container is in the middle of the fridge, directly under my current fixation.",C
OP05-R07-Pizza,"OP05-R07-Pizza-28440-31220_40.png
OP05-R07-Pizza-31280-32340_97.png
OP05-R07-Pizza-32665-34895_146.png
OP05-R07-Pizza-34955-37265_213.png
OP05-R07-Pizza-38955-42925_305.png
OP05-R07-Pizza-44625-46025_383.png
OP05-R07-Pizza-47710-48820_420.png
OP05-R07-Pizza-52593-54573_464.png
OP05-R07-Pizza-57048-57988_507.png",Where is the tortilla relative to the object you focused on while moving around the oil container?,"A: The tortilla is on the countertop, to the left of the oil container you moved around.
B: The tortilla is on the countertop, in front of the oil container you moved around.
C: The tortilla is on the countertop, behind the oil container you moved around.
D: The tortilla is on the countertop, to the right of the oil container you moved around.
E: The tortilla is on the countertop, next to the trash container and the oil container you moved around.",D
OP06-R02-TurkeySandwich,"OP06-R02-TurkeySandwich-199515-206215_1997.png
OP06-R02-TurkeySandwich-212075-213845_2121.png
OP06-R02-TurkeySandwich-215330-218060_2188.png
OP06-R02-TurkeySandwich-224990-227100_2259.png
OP06-R02-TurkeySandwich-230535-234555_2349.png
OP06-R02-TurkeySandwich-236080-237570_2430.png
OP06-R02-TurkeySandwich-237605-241325_2506.png
OP06-R02-TurkeySandwich-241365-245185_2617.png
OP06-R02-TurkeySandwich-246225-247625_2693.png",Where is the object you focused on the most in Frame 3 relative to the other objects when taking the lettuce container?,"A: The lettuce container is on the countertop, to the left of the deli meat package and below your current fixation.
B: The lettuce container is inside the fridge, to the right of the eggs and above your current fixation.
C: The lettuce container is on the countertop, to the right of the cheese block and directly under your current fixation.
D: The lettuce container is inside the fridge, to the left of the milk carton and below your current fixation.
E: The lettuce container is on the countertop, to the left of the cheese block and slightly to the right of your current fixation.",C
OP06-R02-TurkeySandwich,"OP06-R02-TurkeySandwich-247655-255915_2834.png
OP06-R02-TurkeySandwich-255950-259950_3012.png
OP06-R02-TurkeySandwich-260680-262590_3098.png
OP06-R02-TurkeySandwich-262625-265055_3162.png
OP06-R02-TurkeySandwich-272620-273960_3218.png
OP06-R02-TurkeySandwich-279270-280970_3264.png
OP06-R02-TurkeySandwich-280980-291110_3436.png
OP06-R02-TurkeySandwich-291150-292350_3601.png
OP06-R02-TurkeySandwich-298790-299830_3635.png","Where is the object you focused on most during the action of taking and washing lettuce, relative to other objects in the scene?","A: The lettuce is near the sink, to the right of the newspaper and below your gaze fixation.
B: The lettuce is on the countertop, to the left of the salt container and above your gaze fixation.
C: The lettuce is in the sink, directly under your gaze fixation and to the left of the tomato.
D: The lettuce is on the countertop, to the right of the spice jars and below your gaze fixation.
E: The lettuce is near the sink, to the left of the newspaper and above your gaze fixation.",C
OP06-R03-BaconAndEggs,"OP06-R03-BaconAndEggs-693220-694970_11368.png
OP06-R03-BaconAndEggs-698450-700070_11418.png
OP06-R03-BaconAndEggs-708730-727660_11716.png
OP06-R03-BaconAndEggs-727700-733020_12067.png
OP06-R03-BaconAndEggs-733870-735910_12175.png
OP06-R03-BaconAndEggs-736260-737690_12227.png
OP06-R03-BaconAndEggs-738280-739210_12262.png
OP06-R03-BaconAndEggs-739220-740770_12299.png
OP06-R03-BaconAndEggs-741950-743150_12340.png",Where is the plate you focused on relative to the cooking utensils and your current gaze direction?,"A: The plate is on the countertop, directly in front of your current gaze direction, between the pans.
B: The plate is on the stove, to the left of the pans and slightly below your current gaze direction.
C: The plate is on the countertop, to the right of the pans and aligned with your current gaze direction.
D: The plate is on the countertop, behind the pans and above your current gaze direction.
E: The plate is on the countertop, to the left of the pans and slightly above your current gaze direction.",C
OP06-R03-BaconAndEggs,"OP06-R03-BaconAndEggs-335960-337800_4798.png
OP06-R03-BaconAndEggs-340080-342490_4861.png
OP06-R03-BaconAndEggs-342670-346130_4947.png
OP06-R03-BaconAndEggs-346410-349890_5049.png
OP06-R03-BaconAndEggs-351950-352650_5110.png
OP06-R03-BaconAndEggs-352690-354400_5146.png
OP06-R03-BaconAndEggs-355530-356660_5188.png
OP06-R03-BaconAndEggs-357800-360100_5238.png
OP06-R03-BaconAndEggs-361400-362820_5293.png",Where is the juice container relative to your gaze when you pour it into the cup?,"A: The juice container is on the countertop, directly in front of my current fixation.
B: The juice container is on the countertop, slightly to the left of my current fixation.
C: The juice container is on the countertop, slightly to the right of my current fixation.
D: The juice container is inside the fridge, to the right of my current fixation.
E: The juice container is on the countertop, behind my current fixation.",C
OP06-R04-ContinentalBreakfast,"OP06-R04-ContinentalBreakfast-127490-132090_2462.png
OP06-R04-ContinentalBreakfast-134970-136390_2551.png
OP06-R04-ContinentalBreakfast-138360-139830_2593.png
OP06-R04-ContinentalBreakfast-139275-146265_2717.png
OP06-R04-ContinentalBreakfast-146000-146580_2827.png
OP06-R04-ContinentalBreakfast-148140-150450_2869.png
OP06-R04-ContinentalBreakfast-159405-162635_2951.png
OP06-R04-ContinentalBreakfast-168970-177560_3123.png
OP06-R04-ContinentalBreakfast-177600-179240_3271.png","Where is the object you focused on the most while pouring water from the faucet into the pot, and what is its relative position to the sink?","A: The pot is in the sink, directly under the faucet, and it is the object I looked at the most.
B: The pot is on the countertop next to the sink, and it is the object I looked at the most.
C: The faucet is above the sink, and it is the object I looked at the most.
D: The pot is on the stove, away from the sink, and it is the object I looked at the most.
E: The pot is in the sink, but slightly to the left of the faucet, and it is the object I looked at the most.",A
OP06-R04-ContinentalBreakfast,"OP06-R04-ContinentalBreakfast-180070-181845_3322.png
OP06-R04-ContinentalBreakfast-182877-190020_3452.png
OP06-R04-ContinentalBreakfast-190890-195030_3616.png
OP06-R04-ContinentalBreakfast-197390-199520_3708.png
OP06-R04-ContinentalBreakfast-199385-202795_3790.png
OP06-R04-ContinentalBreakfast-205680-207550_3867.png
OP06-R04-ContinentalBreakfast-206090-208750_3933.png
OP06-R04-ContinentalBreakfast-208785-209835_3988.png
OP06-R04-ContinentalBreakfast-209850-214620_4073.png",Where is the milk container relative to your gaze direction when you pour milk into the bowl?,"A: The milk container is on the countertop, slightly below and to the left of my current fixation.
B: The milk container is in the fridge, directly in front of my current fixation.
C: The milk container is on the countertop, slightly above and to the right of my current fixation.
D: The milk container is on the countertop, directly in front of my current fixation.
E: The milk container is on the countertop, slightly below and to the right of my current fixation.",C
OP06-R05-Cheeseburger,"OP06-R05-Cheeseburger-539130-541030_8777.png
OP06-R05-Cheeseburger-543990-545610_8829.png
OP06-R05-Cheeseburger-549000-550760_8880.png
OP06-R05-Cheeseburger-551660-552580_8920.png
OP06-R05-Cheeseburger-553950-555930_8964.png
OP06-R05-Cheeseburger-557670-565980_9114.png
OP06-R05-Cheeseburger-567010-568230_9253.png
OP06-R05-Cheeseburger-581400-589907_9395.png
OP06-R05-Cheeseburger-594743-602583_9632.png","Where is the object you focused on the most while transferring the patty from the pan to the plate, and what is its relative position to other objects?","A: The patty is on the plate, directly in front of the bread and slightly to the left of the lettuce.
B: The patty is on the plate, to the right of the bread and behind the tomato.
C: The patty is on the plate, to the left of the bread and in front of the sandwich.
D: The patty is on the plate, next to the bread and in front of the condiments.
E: The patty is on the plate, to the right of the bread and in front of the sandwich.",D
